snapped_at,price,market_cap,total_volume
2022-07-16,13.023460873880158,211293345.92371103,856293.0125809968
2022-07-17,14.163862319989374,229160911.76531035,511061.8444649593
2022-07-18,15.327888126797362,249560118.1895693,2609471.2187288427
2022-07-19,17.925984356637013,291034611.3219404,2974914.0697791628
2022-07-20,17.962769806447827,290332799.5669549,1482617.6556620158
2022-07-21,17.598152432045083,286668640.59623253,681734.2778440183
2022-07-22,18.399374257906715,298366257.1236124,1601504.8323251083
2022-07-23,17.393275110448723,281927114.05345947,1644760.0727785055
2022-07-24,17.703266899493737,286921327.1350676,1747984.02979937
2022-07-25,18.83850208035384,306189742.2005067,2308110.4874811326
2022-07-26,16.97739209679182,279029438.1762432,1054649.815302003
2022-07-27,16.948040404584628,274112200.1875683,1438131.4954153632
2022-07-28,19.659490448521236,317538614.9413833,1486537.3744413971
2022-07-29,21.185921357405867,343026833.9075252,1782976.008246641
2022-07-30,21.59031175019927,351620954.3609043,938907.0387646032
2022-07-31,21.27541031954277,344027672.88283795,1081335.500611731
2022-08-01,22.106212454470437,357717439.2914652,2108757.0984661514
2022-08-02,25.16483690355472,406699282.6553106,3249816.768865948
2022-08-03,26.20752086105404,425737338.7903923,4305781.67893372
2022-08-04,27.562161681821586,445480021.9384855,3694209.632189497
2022-08-05,26.44369914811221,426983102.0665728,1865728.9017853176
2022-08-06,29.24727727964212,471554961.25883657,1722053.06228865
2022-08-07,28.9464464820218,469297229.70705897,1941869.5615171008
2022-08-08,29.189481678387544,471858924.0498956,1467481.6568630915
2022-08-09,30.347645474959847,492553017.1350356,1706038.6641083036
2022-08-10,27.582205503162395,446036789.4135407,1831772.9370020265
2022-08-11,29.506207268653075,477528063.2116658,2571639.3305229894
2022-08-12,28.61633057970817,463678527.9595423,1530655.1619566688
2022-08-13,28.39758257168424,458147864.3508419,2036975.4505350653
2022-08-14,29.160196759647235,472391448.3855315,1178730.7000352936
2022-08-15,27.31821464617728,442312136.7868847,1470731.001950452
2022-08-16,25.65150262241081,415648275.2910332,2496402.625984821
2022-08-17,26.250932597613836,424590264.2879221,1612489.42254866
2022-08-18,27.420951974559703,444168391.33903617,2332097.4896194674
2022-08-19,27.599799711194198,447359950.0584259,1678672.418493084
2022-08-20,23.097092295956923,375817683.00351685,2102866.613885372
2022-08-21,21.88213711026704,354227198.5671989,1600084.7083809073
2022-08-22,24.34913934612526,395093184.0230473,2039991.9248937024
2022-08-23,23.92679864963501,384293051.5134011,1348464.195745187
2022-08-24,24.76045092439317,400832993.1239719,1062008.171958681
2022-08-25,25.323647346237863,409905626.415556,1760496.6396461346
2022-08-26,25.80154048686587,417792625.047391,1650785.5998739924
2022-08-27,22.53288398913112,365284679.0587596,2147547.136150781
2022-08-28,22.178643119515336,359210742.87315524,1019878.2198445152
2022-08-29,20.76151620259901,348599759.25113934,1288147.5991239937
2022-08-30,23.080500362188925,373705438.3994159,1128701.272887066
2022-08-31,23.671742815601828,382605477.4593105,788761.2778790074
2022-09-01,23.443738375704186,379698671.5696828,664075.0431113279
2022-09-02,24.208408576453262,394985429.2988208,800294.7852787056
2022-09-03,23.84471699623324,386428102.8950068,3270456.700990782
2022-09-04,23.663884062680477,383576527.1420914,1285507.422353405
2022-09-05,24.18299570444831,394285409.6935255,1531786.837539345
2022-09-06,24.89996884536665,403175340.4503766,1497880.1574897915
2022-09-07,24.561062169116703,400376526.4171749,1656043.133243637
2022-09-08,25.684028734702515,416547199.93067217,2455440.0051302635
2022-09-09,30.310940878021608,491874896.5771805,13716784.356106676
2022-09-10,32.95202884219573,617167032.4346057,6337359.7247385485
2022-09-11,34.26865966158254,641820126.2238415,3067191.697476657
2022-09-12,34.28297069589171,640583381.1085252,5103128.72328074
2022-09-13,31.68531662338736,593169517.1846331,4591584.290374285
2022-09-14,29.36351925541243,550989640.5738658,2907092.0411622287
2022-09-15,30.84136246992694,577140261.2419248,2817704.45471504
2022-09-16,25.600591264112605,480853028.15462,7202587.34752755
