Date,Lido.5,market_cap
nan,Liquid Staking,
nan,Total,
nan,TVL,
nan,,
2022-04-16,17344732324.2426,888449241.6751243
2022-04-17,17489537674.06652,895891422.6610552
2022-04-18,17038773731.928877,830708652.2744533
2022-04-19,18541770155.65182,877374642.9200282
2022-04-20,18937764937.9369,887542451.854472
2022-04-21,19006589703.220497,872032445.705803
2022-04-22,18337634424.783066,829879793.8004969
2022-04-23,18644919567.861355,844681350.2926087
2022-04-24,18257074794.004925,862173725.0994292
2022-04-25,17960566117.804497,948434310.4006166
2022-04-26,19336725140.722485,1027483562.0405352
2022-04-27,18037373061.401173,932651309.7474816
2022-04-28,18561743211.552937,1016916939.2669748
2022-04-29,18736501192.60899,1144322448.1681862
2022-04-30,18112355454.66541,1005515797.6348315
2022-05-01,17603473301.589878,930745257.1220672
2022-05-02,18174952115.654263,932647224.5121604
2022-05-03,18660027954.51858,908843816.0043488
2022-05-04,18347590202.362175,901307754.0049176
2022-05-05,19390293831.452053,1017410481.544406
2022-05-06,18410137617.377316,928524433.812011
2022-05-07,17882792425.553627,926159094.5832894
2022-05-08,16633736902.240288,914441763.492548
2022-05-09,16061352956.13772,947842742.4731712
2022-05-10,12333464844.638037,685615878.8489966
2022-05-11,11595676249.973942,660044301.2217238
2022-05-12,9244719849.528954,532564966.23320806
2022-05-13,8387947914.103276,494528614.7120153
2022-05-14,8675786007.499151,518126888.008764
2022-05-15,8770075827.688265,515213989.24866974
2022-05-16,9065756551.702427,524778973.6605383
2022-05-17,8756006520.672928,512633208.5036869
2022-05-18,8954138495.439753,548424210.5307258
2022-05-19,8269482693.302212,496495233.0310329
2022-05-20,8586515306.454243,517421021.0865024
2022-05-21,8336123918.011551,486782579.7090719
2022-05-22,8450807298.427864,496858563.2559945
2022-05-23,8723384540.257883,496175840.3059605
2022-05-24,8489747534.623679,442133714.36918783
2022-05-25,8435880883.644453,414255573.4160255
2022-05-26,8372244522.471749,412752030.05527633
2022-05-27,7626610155.63221,384890475.162566
2022-05-28,7396396879.467073,410995710.3932823
2022-05-29,7655743615.733707,396923765.8013472
2022-05-30,7722267485.025644,451582147.5362199
2022-05-31,8503163677.221812,474914582.5463969
2022-06-01,8328413791.023911,412936947.7018055
2022-06-02,7816033676.936694,406639399.7679979
2022-06-03,7825744721.005159,406572576.5675197
2022-06-04,7573441179.003672,399654253.3062088
2022-06-05,7708021983.760784,407784610.2436335
2022-06-06,7717543079.872039,416377495.9938587
2022-06-07,7525619669.427716,431263745.893909
2022-06-08,7762697038.430161,433093261.2269512
2022-06-09,7659488944.389034,414712844.38581073
2022-06-10,7611214821.02637,423405391.2540623
2022-06-11,7183613869.940622,415755003.5090457
2022-06-12,6556186722.531051,353348939.85007024
2022-06-13,6059700637.085913,337436663.25453013
2022-06-14,5146394959.7218485,250711875.9613688
2022-06-15,5150083485.527349,264577855.04624867
2022-06-16,5273903360.303312,263503187.58211544
2022-06-17,4569780460.146817,228780493.27940613
2022-06-18,4688303994.004284,250202701.2273521
2022-06-19,4273604850.1705904,199873556.0195852
2022-06-20,4695024018.207486,224394135.13682425
2022-06-21,4815495582.271996,222976958.6137978
2022-06-22,4796390172.546904,238223856.33752364
2022-06-23,4624109086.967744,226297940.57263985
2022-06-24,4914782963.254815,241951039.94066253
2022-06-25,5247660857.144002,286044628.1494679
2022-06-26,5336156445.36253,288561495.80805063
2022-06-27,5172116610.77135,277899451.43348235
2022-06-28,5083594153.972049,259818170.1814108
2022-06-29,4935169566.651183,236495267.64668152
2022-06-30,4712977381.802808,228379904.9306332
2022-07-01,4763831875.60426,201848447.4432473
2022-07-02,4582057974.408452,210251480.66298065
2022-07-03,4581471448.52764,214584877.2026624
2022-07-04,4624675259.240275,232787544.26598743
2022-07-05,4984983055.945947,253616718.659764
2022-07-06,4974559493.445548,265866571.7917219
2022-07-07,5133736448.543099,290713798.1217152
2022-07-08,5344081527.037344,317610881.10013306
2022-07-09,5250407031.952428,354369162.608188
2022-07-10,5250360556.740897,326867078.5011888
2022-07-11,5061484195.944164,308316533.68742657
2022-07-12,4746412145.450517,301580545.04250574
2022-07-13,4517909382.259388,310316374.59587
2022-07-14,4813719763.448808,458671834.4058616
2022-07-15,5145157261.341242,441400762.1188679
2022-07-16,5287333312.851342,572764077.4060724
2022-07-17,5897920265.358007,683346535.8687698
2022-07-18,5848335028.075186,785853937.4857343
2022-07-19,6818774574.472101,754916033.7274361
2022-07-20,6678884086.341676,750134883.9288088
2022-07-21,6612586502.309087,796684874.9607136
2022-07-22,6765439728.566164,815536833.1417149
2022-07-23,6951636984.357566,768959102.3261393
2022-07-24,6809638843.355356,810331733.6033832
2022-07-25,6815380955.274221,851670224.7942077
2022-07-26,6333162243.826075,756823688.8977222
2022-07-27,6270641475.781616,728973792.5052445
2022-07-28,7036221468.500015,991431531.95
2022-07-29,7514351432.321381,1140593442.33419
2022-07-30,7519984075.461207,1304261103.5076215
2022-07-31,7421914302.074235,1225053585.5460212
2022-08-01,7332208984.274194,1139584783.005405
2022-08-02,7166254107.405622,1099505796.3872223
2022-08-03,6967295709.96438,1226158616.5110548
2022-08-04,7164465654.907198,1376186027.479142
2022-08-05,7042199984.147219,1280084791.224628
2022-08-06,7597604210.128581,1401797169.5318284
2022-08-07,7353034058.544754,1399523880.4053404
2022-08-08,7462437135.474455,1329303083.122191
2022-08-09,7778249085.744618,1286130943.7694426
2022-08-10,7320949328.531612,1236308413.4574194
2022-08-11,8216727289.297405,1475066082.150952
2022-08-12,8281475110.377212,1440257203.452926
2022-08-13,8575456826.063966,1539788031.430725
2022-08-14,8743865696.113338,1618722455.384944
2022-08-15,8574273209.8899765,1479799686.138163
2022-08-16,8332835790.143546,1524162286.9723668
2022-08-17,8346242557.219462,1441299633.258909
2022-08-18,8124104533.389449,1392006885.8154294
