snapped_at,price,market_cap,total_volume
2022-08-22,2.183195154519128,1270673574.6884558,181246823.11306015
2022-08-23,2.189495185287498,1254828734.2508893,138180096.63928166
2022-08-24,2.146205202032055,1253679203.6133766,175745200.90291828
2022-08-25,2.170919237705548,1270584461.8307102,129569866.1182328
2022-08-26,2.003043170656791,1159077426.1171849,136667805.4388389
2022-08-27,1.7405340519085275,1009128212.8974236,107377707.6407552
2022-08-28,1.62872593268698,949025322.9386016,88316160.41031066
2022-08-29,1.6077930591117002,943618753.2078022,53116482.16315221
2022-08-30,1.887431226979304,1113274323.9351995,114904046.1127106
2022-08-31,1.783983528279889,1054972972.403182,112093441.1990577
2022-09-01,1.9719232975997445,1166442540.0865667,151452340.63383043
2022-09-02,2.092700390248594,1240234704.2863672,106542273.59669228
2022-09-03,2.1842436015502398,1303628923.948455,146608928.35401273
2022-09-04,2.0008508300911894,1198819199.0151026,62004928.76173719
2022-09-05,2.061792719683803,1244169327.1497636,42314531.49083495
2022-09-06,2.034836378136827,1231639400.5407467,70872664.39881724
2022-09-07,1.8610834128615348,1139263015.5380833,176646421.92964932
2022-09-08,1.9561976596607995,1190468393.9006038,114733567.30521528
2022-09-09,1.877161932062052,1146766818.5489995,69384291.99206148
2022-09-10,2.056401675731364,1261480194.3493636,100263343.6957289
2022-09-11,2.1130163922057443,1302231661.1943223,69328986.91095495
2022-09-12,2.083970833218733,1285295836.5639932,81658124.39465503
2022-09-13,1.983707697822052,1228890267.5106783,87464746.40843664
2022-09-14,1.8275786451032665,1133037167.941018,107701159.9379899
2022-09-15,1.8228734888158549,1131143748.6460626,98789569.61333694
2022-09-16,1.698837077719753,1062611420.1562512,237214895.4299454
2022-09-17,1.7708072255897311,1108375807.5567918,100024636.45585848
2022-09-18,1.902760131029383,1197014953.4946454,75012827.24371502
2022-09-19,1.685704016374143,1069223543.1607596,64278119.8914066
2022-09-20,1.826041232222009,1150914022.2666764,83617579.98143208
2022-09-21,1.7910242909586307,1135697975.1187575,68843923.63552046
2022-09-22,1.819610940460691,1160722582.6281714,109804176.51804568
2022-09-23,1.806790974823989,1152492772.7260315,75943763.55231006
2022-09-24,1.7612654552659897,1132150736.4190936,63151127.57074992
2022-09-25,1.6838761688960076,1080886996.6628132,27271468.64083552
2022-09-26,1.5742421392941877,1015411278.5428911,32105779.497833453
2022-09-27,1.6294004835035196,1052401757.5723842,43069452.90868342
2022-09-28,1.6015576709005368,1038743095.941845,36056818.01705411
2022-09-29,1.622384751842976,1056083039.8225068,24736251.812098596
2022-09-30,1.592937561474034,1039612926.4109836,20704161.064964227
2022-10-01,1.5796545724496769,1034389539.4022332,18714248.41855195
2022-10-02,1.5075991247395286,989403691.1106396,12414074.512080671
2022-10-03,1.4443586780382376,953313706.8173192,12068814.519113896
2022-10-04,1.535239136205616,1016339186.9639072,21342621.624647845
2022-10-05,1.577561239088959,1045059418.829704,29285470.74607025
2022-10-06,1.5285155053811623,1015379008.799358,24136525.237765253
2022-10-07,1.4984097752424488,1001795318.6057744,22399104.77069907
2022-10-08,1.4766966110763808,992270413.6157076,15916569.414095106
2022-10-09,1.474429376211241,993086781.0647566,8199585.402516363
2022-10-10,1.4562985244637456,981772291.764238,7180744.970247436
2022-10-11,1.3133692015296978,892088837.0663731,18117896.666311312
