Date,Timestamp,Stader,Stader,Stader,Stader,Stader,Stader,Stader-TVL-total,Stader,Stader,Stader,Stader,Stader,Stader,Stader,Stader,Stader,Stader,Stader,Stader,Stader,Stader,Stader,Stader,Stader,Stader,Stader,Stader,Stader,Stader,Stader,Stader,Stader,Stader,Stader,Stader,Stader,Stader
,,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking
,,fantom,terra2,bsc,near,hedera,ethereum,Total,fantom,terra2,bsc,near,hedera,ethereum,ethereum,Total,Total,Total,Total,Total,Total,Total,Total,fantom,terra2,bsc,near,hedera,ethereum,ethereum,Total,Total,Total,Total,Total,Total,Total,Total
,,TVL,TVL,TVL,TVL,TVL,TVL,TVL,Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens
,,,,,,,,,fantom,terra-luna-2,binancecoin,near,hedera-hashgraph,matic-network,WETH,terra-luna,hedera-hashgraph,matic-network,fantom,terra-luna-2,binancecoin,near,WETH,fantom,terra-luna-2,binancecoin,near,hedera-hashgraph,matic-network,WETH,terra-luna,hedera-hashgraph,matic-network,fantom,terra-luna-2,binancecoin,near,WETH
30/10/2022,1667088000,5756597.365,2830121.526,19136891.43,4171420.83,86197109.4,38694251.47,156786392,5756597.365,2830121.526,19136891.43,4171420.83,86197109.4,38694251.47,,,86197109.4,38694251.47,5756597.365,2830121.526,19136891.43,4171420.83,,25690379,1155151.643,63197.68643,1358769,1413577182,41839765,,,1413577182,41839765,25690379,1155151.643,63197.68643,1358769,
31/10/2022,1667174400,6068848.694,2854515.065,19721330.41,4167263.61,84934550.2,37980379.61,155726887.6,6068848.694,2854515.065,19721330.41,4167263.61,84934550.2,37980379.61,,,84934550.2,37980379.61,6068848.694,2854515.065,19721330.41,4167263.61,,25743058,1155674.115,63215.47073,1348629,1402671261,41856547,,,1402671261,41856547,25743058,1155674.115,63215.47073,1348629,
1/11/2022,1667260800,6186409.725,2819341.492,20856696.13,4108432.52,83614371.88,38400208.48,155985460.2,6186409.725,2819341.492,20856696.13,4108432.52,83614371.88,38400208.48,,,83614371.88,38400208.48,6186409.725,2819341.492,20856696.13,4108432.52,,25643468,1150751.629,63735.16725,1308418,1396808805,42601954,,,1396808805,42601954,25643468,1150751.629,63735.16725,1308418,
2/11/2022,1667347200,5899171.252,2748192.238,20674656.73,3843162,81586551.3,36544144.78,151295878.3,5899171.252,2748192.238,20674656.73,3843162,81586551.3,36544144.78,,,81586551.3,36544144.78,5899171.252,2748192.238,20674656.73,3843162,,25684529,1145080.099,63753.60552,1281054,1397149607,42160613,,,1397149607,42160613,25684529,1145080.099,63753.60552,1281054,
3/11/2022,1667433600,5768194.587,2659448.079,20374861.62,3746705.27,82547183.21,37745724.83,152842117.6,5768194.587,2659448.079,20374861.62,3746705.27,82547183.21,37745724.83,,,82547183.21,37745724.83,5768194.587,2659448.079,20374861.62,3746705.27,,25685737,1146313.827,63811.02919,1278739,1397707093,42103195,,,1397707093,42103195,25685737,1146313.827,63811.02919,1278739,
4/11/2022,1667520000,6813524.709,2742318.678,21362353.45,3748236.68,83449109.57,41995472.06,160111015.2,6813524.709,2742318.678,21362353.45,3748236.68,83449109.57,41995472.06,,,83449109.57,41995472.06,6813524.709,2742318.678,21362353.45,3748236.68,,25684760,1147413.673,63821.56265,1220924,1392326847,42162139,,,1392326847,42162139,25684760,1147413.673,63821.56265,1220924,
5/11/2022,1667606400,7034863.097,2956661.802,20461112.65,4012246.29,87727439.79,52336122,174528445.6,7034863.097,2956661.802,20461112.65,4012246.29,87727439.79,52336122,,,87727439.79,52336122,7034863.097,2956661.802,20461112.65,4012246.29,,25616718,1141568.263,57492.80017,1212159,1395689191,42206550,,,1395689191,42206550,25616718,1141568.263,57492.80017,1212159,
6/11/2022,1667692800,7286026.102,2855692.689,20121580.36,4067325.36,86991318.74,49429714.23,170751657.5,7286026.102,2855692.689,20121580.36,4067325.36,86991318.74,49429714.23,,,86991318.74,49429714.23,7286026.102,2855692.689,20121580.36,4067325.36,,25385966,1142277.076,57595.54717,1225098,1396396596,42247619,,,1396396596,42247619,25385966,1142277.076,57595.54717,1225098,
7/11/2022,1667779200,6759142.632,2722678.595,19230334.35,3804064.92,0,48972868.4,81489088.9,6759142.632,2722678.595,19230334.35,3804064.92,,48972868.4,,,,48972868.4,6759142.632,2722678.595,19230334.35,3804064.92,,25381780,1143982.603,57608.62272,1223172,,42217990,,,,42217990,25381780,1143982.603,57608.62272,1223172,
8/11/2022,1667865600,6759325.214,2774055.104,19493026.15,3719652.8,82776565.1,51503224.76,167025849.1,6759325.214,2774055.104,19493026.15,3719652.8,82776565.1,51503224.76,,,82776565.1,51503224.76,6759325.214,2774055.104,19493026.15,3719652.8,,25391810,1141586.463,57680.20757,1223570,1397922199,42215758,,,1397922199,42215758,25391810,1141586.463,57680.20757,1223570,
9/11/2022,1667952000,5464807.056,2136655.223,18893476.99,2941474,71454515.79,44046741.09,144937670.1,5464807.056,2136655.223,18893476.99,2941474,71454515.79,44046741.09,,,71454515.79,44046741.09,5464807.056,2136655.223,18893476.99,2941474,,25440663,1142596.376,57718.20429,1122700,1386577839,42230816,,,1386577839,42230816,25440663,1142596.376,57718.20429,1122700,
10/11/2022,1668038400,4622996.773,1897829.628,15731874.41,2307633.3,63141444.75,35662833.44,123364612.3,4622996.773,1897829.628,15731874.41,2307633.3,63141444.75,35662833.44,,,63141444.75,35662833.44,4622996.773,1897829.628,15731874.41,2307633.3,,25506752,1143270.86,58044.77146,1098873,1375560478,42001488,,,1375560478,42001488,25506752,1143270.86,58044.77146,1098873,
11/11/2022,1668124800,4582568.101,2110712.957,17499192.54,2483738.58,68892742.98,47469995.55,143038950.7,4582568.101,2110712.957,17499192.54,2483738.58,68892742.98,47469995.55,,,68892742.98,47469995.55,4582568.101,2110712.957,17499192.54,2483738.58,,22203333,1140925.922,58144.57915,1084602,1369419237,41278257,,,1369419237,41278257,22203333,1140925.922,58144.57915,1084602,
12/11/2022,1668211200,4360619.088,1952771.987,15340076.9,2120125.26,64766383.12,42833344.99,131373321.4,4360619.088,1952771.987,15340076.9,2120125.26,64766383.12,42833344.99,,,64766383.12,42833344.99,4360619.088,1952771.987,15340076.9,2120125.26,,22424939,1141971.922,53401.36775,1014414,1346085589,41106857,,,1346085589,41106857,22424939,1141971.922,53401.36775,1014414,
13/11/2022,1668297600,4161409.798,1953869.629,15101347.39,2023435.2,64086390.67,37973376.77,125299829.5,4161409.798,1953869.629,15101347.39,2023435.2,64086390.67,37973376.77,,,64086390.67,37973376.77,4161409.798,1953869.629,15101347.39,2023435.2,,22182355,1142613.818,53488.28459,991880,1342967114,39685654,,,1342967114,39685654,22182355,1142613.818,53488.28459,991880,
14/11/2022,1668384000,3853557.535,1817417.8,14681004.93,1830824.1,61777725.19,34434908.87,118395438.4,3853557.535,1817417.8,14681004.93,1830824.1,61777725.19,34434908.87,,,61777725.19,34434908.87,3853557.535,1817417.8,14681004.93,1830824.1,,22177472,1135886.125,53631.2009,968690,1382133338,39271599,,,1382133338,39271599,22177472,1135886.125,53631.2009,968690,
15/11/2022,1668470400,4014150.717,1887617.225,14965353.68,1891670.48,65198370.06,35969678.94,123926841.1,4014150.717,1887617.225,14965353.68,1891670.48,65198370.06,35969678.94,,,65198370.06,35969678.94,4014150.717,1887617.225,14965353.68,1891670.48,,22156818,1137118.81,53729.77303,965138,1379679814,39203497,,,1379679814,39203497,22156818,1137118.81,53729.77303,965138,
16/11/2022,1668556800,4132843.534,1945606.167,10419515.83,1900098.49,67657649.08,36340266.44,122395979.5,4132843.534,1945606.167,10419515.83,1900098.49,67657649.08,36340266.44,,,67657649.08,36340266.44,4132843.534,1945606.167,10419515.83,1900098.49,,22153367,1137781.384,37649.56036,964517,1378939706,38886267,,,1378939706,38886267,22153367,1137781.384,37649.56036,964517,
17/11/2022,1668643200,4046454.615,1895664.475,10301577.95,1873983.36,66459126.3,34675182.83,119251989.5,4046454.615,1895664.475,10301577.95,1873983.36,66459126.3,34675182.83,,,66459126.3,34675182.83,4046454.615,1895664.475,10301577.95,1873983.36,,22149537,1135128.428,37827.55463,976033,1362283006,38217106,,,1362283006,38217106,22149537,1135128.428,37827.55463,976033,
18/11/2022,1668729600,3984506.085,1896502.31,10238808.29,2086576.15,66378796.84,33984258.82,118569448.5,3984506.085,1896502.31,10238808.29,2086576.15,66378796.84,33984258.82,,,66378796.84,33984258.82,3984506.085,1896502.31,10238808.29,2086576.15,,22102500,1135630.126,37921.51219,1127879,1350499312,38213070,,,1350499312,38213070,22102500,1135630.126,37921.51219,1127879,
19/11/2022,1668816000,3985582.261,1908921.225,10386770.7,2000253.99,65407828.16,33495077.76,117184434.1,3985582.261,1908921.225,10386770.7,2000253.99,65407828.16,33495077.76,,,65407828.16,33495077.76,3985582.261,1908921.225,10386770.7,2000253.99,,22072595,1136262.634,37978.61236,1130087,1344202150,38183822,,,1344202150,38183822,22072595,1136262.634,37978.61236,1130087,
20/11/2022,1668902400,4075593.96,1894108.719,10354889.31,1948858.84,66589072.14,33581538.09,118444061.1,4075593.96,1894108.719,10354889.31,1948858.84,66589072.14,33581538.09,,,66589072.14,33581538.09,4075593.96,1894108.719,10354889.31,1948858.84,,22068649,1134196.838,37991.22877,1126508,1350244415,38185616,,,1350244415,38185616,22068649,1134196.838,37991.22877,1126508,
21/11/2022,1668988800,3782413.107,1747455.81,10035723.05,1711750.25,62739117.31,30520629.58,110537089.1,3782413.107,1747455.81,10035723.05,1711750.25,62739117.31,30520629.58,,,62739117.31,30520629.58,3782413.107,1747455.81,10035723.05,1711750.25,,22065051,1134711.565,38014.10248,1104355,1348369722,38138392,,,1348369722,38138392,22065051,1134711.565,38014.10248,1104355,
22/11/2022,1669075200,3764459.397,1704398.72,9781623.238,1741585.3,62370211.78,30805146.86,110167425.3,3764459.397,1704398.72,9781623.238,1741585.3,62370211.78,30805146.86,,,62370211.78,30805146.86,3764459.397,1704398.72,9781623.238,1741585.3,,22034871,1136265.813,38196.03748,1109290,1349319118,38138823,,,1349319118,38138823,22034871,1136265.813,38196.03748,1109290,
23/11/2022,1669161600,3901455.795,1693041.008,9236261.249,1812397.93,63164276.61,32325228.87,112132661.5,3901455.795,1693041.008,9236261.249,1812397.93,63164276.61,32325228.87,,,63164276.61,32325228.87,3901455.795,1693041.008,9236261.249,1812397.93,,22013518,1092284.521,34635.54674,1125713,1347039031,38060398,,,1347039031,38060398,22013518,1092284.521,34635.54674,1125713,
24/11/2022,1669248000,4067535.301,1717087.202,10302661.59,1898201.7,65562979.76,32136939.69,115685405.3,4067535.301,1717087.202,10302661.59,1898201.7,65562979.76,32136939.69,,,65562979.76,32136939.69,4067535.301,1717087.202,10302661.59,1898201.7,,22009996,1093686.116,34727.68259,1143495,1344962196,37503416,,,1344962196,37503416,22009996,1093686.116,34727.68259,1143495,
25/11/2022,1669334400,4011234.241,1712848.331,10437819.76,1829430.5,66406649.84,31604560.21,116002542.9,4011234.241,1712848.331,10437819.76,1829430.5,66406649.84,31604560.21,,,66406649.84,31604560.21,4011234.241,1712848.331,10437819.76,1829430.5,,22006497,1097979.699,34839.18478,1122350,1346412430,37456857,,,1346412430,37456857,22006497,1097979.699,34839.18478,1122350,
26/11/2022,1669420800,4172700.912,1549345.326,10518801.22,2611878.86,67160356.1,32026341.32,118039423.7,4172700.912,1549345.326,10518801.22,2611878.86,67160356.1,32026341.32,,,67160356.1,32026341.32,4172700.912,1549345.326,10518801.22,2611878.86,,21999098,986844.1564,34852.39462,1573421,1347618146,37473619,,,1347618146,37473619,21999098,986844.1564,34852.39462,1573421,
27/11/2022,1669507200,4093173.411,1541684.095,10924324.55,2518993.6,67841648.86,31574596.92,118494421.4,4093173.411,1541684.095,10924324.55,2518993.6,67841648.86,31574596.92,,,67841648.86,31574596.92,4093173.411,1541684.095,10924324.55,2518993.6,,21995902,988259.0355,34857.44909,1574371,1364357957,37378817,,,1364357957,37378817,21995902,988259.0355,34857.44909,1574371,
28/11/2022,1669593600,4134260.304,1583615.965,10746751.59,2551950.36,67736698.91,31607361.08,118360638.2,4134260.304,1583615.965,10746751.59,2551950.36,67736698.91,31607361.08,,,67736698.91,31607361.08,4134260.304,1583615.965,10746751.59,2551950.36,,21992735,989759.978,34870.53957,1575278,1364826323,37349027,,,1364826323,37349027,21992735,989759.978,34870.53957,1575278,
29/11/2022,1669680000,4465984.084,1510546.44,10168444.69,2477876.05,66122427.1,30826736.41,115572014.8,4465984.084,1510546.44,10168444.69,2477876.05,66122427.1,30826736.41,,,66122427.1,30826736.41,4465984.084,1510546.44,10168444.69,2477876.05,,21988873,968299.0001,34880.77898,1578265,1365815929,37603945,,,1365815929,37603945,21988873,968299.0001,34880.77898,1578265,
30/11/2022,1669766400,5006748.241,1591120.251,9682396.616,2642452.69,67630919.69,32385547.04,118939184.5,5006748.241,1591120.251,9682396.616,2642452.69,67630919.69,32385547.04,,,67630919.69,32385547.04,5006748.241,1591120.251,9682396.616,2642452.69,,21977351,988273.4478,31856.27629,1582307,1341271239,37555732,,,1341271239,37555732,21977351,988273.4478,31856.27629,1582307,
1/12/2022,1669852800,5313225.671,1612340.549,9610456.559,2780886.24,68065971.7,34837780.25,122220661,5313225.671,1612340.549,9610456.559,2780886.24,68065971.7,34837780.25,,,68065971.7,34837780.25,5313225.671,1612340.549,9610456.559,2780886.24,,21975183,989165.9813,31862.7961,1580049,1341333564,37465377,,,1341333564,37465377,21975183,989165.9813,31862.7961,1580049,
2/12/2022,1669939200,5507574.19,1642017.288,9373715.984,2780886.24,66719675.2,34574735.84,120598604.7,5507574.19,1642017.288,9373715.984,2780886.24,66719675.2,34574735.84,,,66719675.2,34574735.84,5507574.19,1642017.288,9373715.984,2780886.24,,21975183,989167.0413,31862.7961,1580049,1341333564,37465377,,,1341333564,37465377,21975183,989167.0413,31862.7961,1580049,
3/12/2022,1670025600,5320257.73,1642015.529,9312220.788,2733484.77,65898457.14,35234650.99,120141086.9,5320257.73,1642015.529,9312220.788,2733484.77,65898457.14,35234650.99,,,65898457.14,35234650.99,5320257.73,1642015.529,9312220.788,2733484.77,,21975183,989165.9813,31862.7961,1580049,1341333564,37465377,,,1341333564,37465377,21975183,989165.9813,31862.7961,1580049,
4/12/2022,1670112000,5314610.108,1632125.618,9330701.209,2686083.3,64939054.89,34349943.58,118252518.7,5314610.108,1632125.618,9330701.209,2686083.3,64939054.89,34349943.58,,,64939054.89,34349943.58,5314610.108,1632125.618,9330701.209,2686083.3,,21975183,989167.0413,31862.7961,1580049,1341333564,37465377,,,1341333564,37465377,21975183,989167.0413,31862.7961,1580049,
5/12/2022,1670198400,5316752.276,1650317.236,10187924.06,2660849.76,64729867.25,34552438.19,119098148.8,5316752.276,1650317.236,10187924.06,2660849.76,64729867.25,34552438.19,,,64729867.25,34552438.19,5316752.276,1650317.236,10187924.06,2660849.76,,21949643,1000192.265,34544.70384,1529224,1340832744,37288239,,,1340832744,37288239,21949643,1000192.265,34544.70384,1529224,
6/12/2022,1670284800,5605553.137,1641078.085,10019341.64,2646567.84,65693929.91,34167459.34,119773929.9,5605553.137,1641078.085,10019341.64,2646567.84,65693929.91,34167459.34,,,65693929.91,34167459.34,5605553.137,1641078.085,10019341.64,2646567.84,,21943751,1000657.369,34606.73405,1529808,1342889304,37193484,,,1342889304,37193484,21943751,1000657.369,34606.73405,1529808,
7/12/2022,1670371200,5414352.126,1632736.254,10068254.5,2768088.96,65078364.81,34102500.03,119064296.7,5414352.126,1632736.254,10068254.5,2768088.96,65078364.81,34102500.03,,,65078364.81,34102500.03,5414352.126,1632736.254,10068254.5,2768088.96,,21940618,1001678.683,34669.10402,1520928,1342831155,37173151,,,1342831155,37173151,21940618,1001678.683,34669.10402,1520928,
8/12/2022,1670457600,5042489.23,1542012.585,3789759.793,2554816.32,63347397.02,33296817.69,109573292.6,5042489.23,1542012.585,3789759.793,2554816.32,63347397.02,33296817.69,,,63347397.02,33296817.69,5042489.23,1542012.585,3789759.793,2554816.32,,21936933,982173.6209,13346.10436,1520724,1339591014,37168596,,,1339591014,37168596,21936933,982173.6209,13346.10436,1520724,
9/12/2022,1670544000,5172580.375,1652613.062,3901978.248,2550664.7,64377448.1,34241378.42,111896662.9,5172580.375,1652613.062,3901978.248,2550664.7,64377448.1,34241378.42,,,64377448.1,34241378.42,5172580.375,1652613.062,3901978.248,2550664.7,,21932769,983698.2512,13455.09741,1500391,1343287326,37073497,,,1343287326,37073497,21932769,983698.2512,13455.09741,1500391,
10/12/2022,1670630400,5239024.911,1614038.292,3858725.61,2537254.46,64838884.99,33526650.2,111614578.5,5239024.911,1614038.292,3858725.61,2537254.46,64838884.99,33526650.2,,,64838884.99,33526650.2,5239024.911,1614038.292,3858725.61,2537254.46,,21929323,984169.6903,13482.61918,1501334,1342592598,37089300,,,1342592598,37089300,21929323,984169.6903,13482.61918,1501334,
11/12/2022,1670716800,5229738.733,1625081.811,3903021.558,2553100.8,65255986.62,33690893.49,112257823,5229738.733,1625081.811,3903021.558,2553100.8,65255986.62,33690893.49,,,65255986.62,33690893.49,5229738.733,1625081.811,3903021.558,2553100.8,,21925879,984898.067,13529.13986,1501824,1342443142,37043517,,,1342443142,37043517,21925879,984898.067,13529.13986,1501824,
12/12/2022,1670803200,5118370.244,1566866.328,4092297.534,2452960.92,64402073.63,33084119.69,110716688.3,5118370.244,1566866.328,4092297.534,2452960.92,64402073.63,33084119.69,,,64402073.63,33084119.69,5118370.244,1566866.328,4092297.534,2452960.92,,21881419,985450.5207,14381.14118,1504884,1342266628,37044221,,,1342266628,37044221,21881419,985450.5207,14381.14118,1504884,
13/12/2022,1670889600,5109588.125,1607088.192,3968313.302,2454868.02,63624888.75,33609594.11,110374340.5,5109588.125,1607088.192,3968313.302,2454868.02,63624888.75,33609594.11,,,63624888.75,33609594.11,5109588.125,1607088.192,3968313.302,2454868.02,,21878388,985943.676,14404.56387,1506054,1340611285,37026063,,,1340611285,37026063,21878388,985943.676,14404.56387,1506054,
14/12/2022,1670976000,5483516.79,1646267.544,3975441.659,2595455.1,64099543.32,34322926.17,112123150.6,5483516.79,1646267.544,3975441.659,2595455.1,64099543.32,34322926.17,,,64099543.32,34322926.17,5483516.79,1646267.544,3975441.659,2595455.1,,21873434,985788.9487,14580.21587,1517810,1339923252,37048631,,,1339923252,37048631,21873434,985788.9487,14580.21587,1517810,
15/12/2022,1671062400,5233486.932,1607644.262,3896680.851,2520392.94,62509014.38,33380276.34,109147495.7,5233486.932,1607644.262,3896680.851,2520392.94,62509014.38,33380276.34,,,62509014.38,33380276.34,5233486.932,1607644.262,3896680.851,2520392.94,,21869983,986284.8234,14617.85216,1518309,1334145538,37000436,,,1334145538,37000436,21869983,986284.8234,14617.85216,1518309,
16/12/2022,1671148800,5005014.791,1599044.722,3669751.273,2421308.8,61773085.63,32763145.73,107231350.9,5005014.791,1599044.722,3669751.273,2421308.8,61773085.63,32763145.73,,,61773085.63,32763145.73,5005014.791,1599044.722,3669751.273,2421308.8,,21866941,987064.643,14074.37015,1513318,1340969458,36999391,,,1340969458,36999391,21866941,987064.643,14074.37015,1513318,
17/12/2022,1671235200,4398271.645,1267169.754,3395003.623,2101916.3,56830623.31,29748886.68,97741871.31,4398271.645,1267169.754,3395003.623,2101916.3,56830623.31,29748886.68,,,56830623.31,29748886.68,4398271.645,1267169.754,3395003.623,2101916.3,,21863457,989976.37,14583.34889,1512170,1341308164,36973189,,,1341308164,36973189,21863457,989976.37,14583.34889,1512170,
18/12/2022,1671321600,4497776.528,1337121.004,3514268.096,2105442.73,57934432.77,30156377.7,99545418.83,4497776.528,1337121.004,3514268.096,2105442.73,57934432.77,30156377.7,,,57934432.77,30156377.7,4497776.528,1337121.004,3514268.096,2105442.73,,21860290,1005354.138,14591.71274,1514707,1340680077,36984174,,,1340680077,36984174,21860290,1005354.138,14591.71274,1514707,
19/12/2022,1671408000,4523633.014,1357182.116,3725750.319,2081378.1,59489902.55,30281241.84,101459087.9,4523633.014,1357182.116,3725750.319,2081378.1,59489902.55,30281241.84,,,59489902.55,30281241.84,4523633.014,1357182.116,3725750.319,2081378.1,,21856784,1012822.474,14843.62677,1508245,1340709673,36997511,,,1340709673,36997511,21856784,1012822.474,14843.62677,1508245,
20/12/2022,1671494400,4326492.867,1272346.582,3605435.905,1914094.47,54503249.2,28710837.01,94332456.03,4326492.867,1272346.582,3605435.905,1914094.47,54503249.2,28710837.01,,,54503249.2,28710837.01,4326492.867,1272346.582,3605435.905,1914094.47,,21853623,1017877.266,14845.12663,1507161,1321124988,37026271,,,1321124988,37026271,21853623,1017877.266,14845.12663,1507161,
21/12/2022,1671580800,4407489.726,1314224.57,4328573.88,2028908.74,57236685.34,29540825.09,98856707.35,4407489.726,1314224.57,4328573.88,2028908.74,57236685.34,29540825.09,,,57236685.34,29540825.09,4407489.726,1314224.57,4328573.88,2028908.74,,21831685,1018778.736,17296.30736,1514111,1326416719,37055494,,,1326416719,37055494,21831685,1018778.736,17296.30736,1514111,
22/12/2022,1671667200,4442801.7,1263772.165,4289602.364,1955900.74,57254220.74,29411249.84,98617547.55,4442801.7,1263772.165,4289602.364,1955900.74,57254220.74,29411249.84,,,57254220.74,29411249.84,4442801.7,1263772.165,4289602.364,1955900.74,,21824335,1019171.1,17306.55355,1493054,1325700810,37013813,,,1325700810,37013813,21824335,1019171.1,17306.55355,1493054,
23/12/2022,1671753600,4488129.442,1295433.199,3636636.008,2006443.56,57812598.85,29699634.35,98938875.41,4488129.442,1295433.199,3636636.008,2006443.56,57812598.85,29699634.35,,,57812598.85,29699634.35,4488129.442,1295433.199,3636636.008,2006443.56,,21821251,1020026.141,14811.37135,1520033,1326524686,37409557,,,1326524686,37409557,21821251,1020026.141,14811.37135,1520033,
24/12/2022,1671840000,4482215.917,1296055.636,3768852.569,2019744.45,58106400.77,29962274.84,99635544.18,4482215.917,1296055.636,3768852.569,2019744.45,58106400.77,29962274.84,,,58106400.77,29962274.84,4482215.917,1296055.636,3768852.569,2019744.45,,21818277,1020516.249,15329.88639,1496107,1327019171,37475235,,,1327019171,37475235,21818277,1020516.249,15329.88639,1496107,
25/12/2022,1671926400,4449684.681,1296795.103,3842195.581,2006337.78,58658999.59,29900609.51,100154622.2,4449684.681,1296795.103,3842195.581,2006337.78,58658999.59,29900609.51,,,58658999.59,29900609.51,4449684.681,1296795.103,3842195.581,2006337.78,,21815281,1021098.507,15662.61294,1497267,1327810420,37430504,,,1327810420,37430504,21815281,1021098.507,15662.61294,1497267,
26/12/2022,1672012800,4446944.95,1317858.693,3876994.456,1999968.76,57974052.39,29717436.75,99333256,4446944.95,1317858.693,3876994.456,1999968.76,57974052.39,29717436.75,,,57974052.39,29717436.75,4446944.95,1317858.693,3876994.456,1999968.76,,21812329,1021595.886,15966.53676,1492514,1328053844,37422412,,,1328053844,37422412,21812329,1021595.886,15966.53676,1492514,
27/12/2022,1672099200,4475177.019,1338915.62,3956237.229,2032072.56,58402829.81,30388651.55,100593883.8,4475177.019,1338915.62,3956237.229,2032072.56,58402829.81,30388651.55,,,58402829.81,30388651.55,4475177.019,1338915.62,3956237.229,2032072.56,,21809280,1022072.993,16257.39564,1494171,1328174395,37462002,,,1328174395,37462002,21809280,1022072.993,16257.39564,1494171,
28/12/2022,1672185600,4411644.764,1411182.357,4097967.3,2032065.76,56168821.42,30261051.4,98382733,4411644.764,1411182.357,4097967.3,2032065.76,56168821.42,30261051.4,,,56168821.42,30261051.4,4411644.764,1411182.357,4097967.3,2032065.76,,21806037,1022595.911,16655.69542,1494166,1328058694,37493466,,,1328058694,37493466,21806037,1022595.911,16655.69542,1494166,
29/12/2022,1672272000,4332486.626,1330017.202,4145655.381,1988361.97,54370751.18,29432475.86,95599748.22,4332486.626,1330017.202,4145655.381,1988361.97,54370751.18,29432475.86,,,54370751.18,29432475.86,4332486.626,1330017.202,4145655.381,1988361.97,,21802624,1023090.155,16951.48586,1495009,1328257617,37490400,,,1328257617,37490400,21802624,1023090.155,16951.48586,1495009,
30/12/2022,1672358400,4402259.862,1310979.545,4057242.547,1944810.4,51895814.12,29231871.42,92842977.9,4402259.862,1310979.545,4057242.547,1944810.4,51895814.12,29231871.42,,,51895814.12,29231871.42,4402259.862,1310979.545,4057242.547,1944810.4,,21799517,1024202.77,16463.40913,1496008,1330150304,37496997,,,1330150304,37496997,21799517,1024202.77,16463.40913,1496008,
31/12/2022,1672444800,4336591.667,1291148.866,4048975.202,1872587.52,49423993.7,28561290.96,89534587.91,4336591.667,1291148.866,4048975.202,1872587.52,49423993.7,28561290.96,,,49423993.7,28561290.96,4336591.667,1291148.866,4048975.202,1872587.52,,21789728,1024721.322,16493.44251,1462959,1330934336,37513960,,,1330934336,37513960,21789728,1024721.322,16493.44251,1462959,
1/1/2023,1672531200,4342665.613,1293289.047,4159401.475,1843557.66,48295349.85,28207283.6,88141547.24,4342665.613,1293289.047,4159401.475,1843557.66,48295349.85,28207283.6,,,48295349.85,28207283.6,4342665.613,1293289.047,4159401.475,1843557.66,,21785110,1026419.879,16882.0581,1463141,1323953554,37484563,,,1323953554,37484563,21785110,1026419.879,16882.0581,1463141,
2/1/2023,1672617600,4355090.692,1314090.863,4164654.417,1848967.6,50229091.89,28372217.41,90284112.87,4355090.692,1314090.863,4164654.417,1848967.6,50229091.89,28372217.41,,,50229091.89,28372217.41,4355090.692,1314090.863,4164654.417,1848967.6,,21782097,1026633.486,17083.65911,1455880,1321858907,37501510,,,1321858907,37501510,21782097,1026633.486,17083.65911,1455880,
3/1/2023,1672704000,4612717.612,1363155.11,4228575.703,1924678.8,51936057.08,29381058.47,93446242.78,4612717.612,1363155.11,4228575.703,1924678.8,51936057.08,29381058.47,,,51936057.08,29381058.47,4612717.612,1363155.11,4228575.703,1924678.8,,21765494,1024928.654,17187.23612,1458090,1321320054,37510336,,,1321320054,37510336,21765494,1024928.654,17187.23612,1458090,
4/1/2023,1672790400,4615603.959,1353123.354,4239723.244,1954470.4,50323437.46,29238561.85,91724920.27,4615603.959,1353123.354,4239723.244,1954470.4,50323437.46,29238561.85,,,50323437.46,29238561.85,4615603.959,1353123.354,4239723.244,1954470.4,,21762478,1032918.591,17251.47804,1458560,1321209009,37545553,,,1321209009,37545553,21762478,1032918.591,17251.47804,1458560,
5/1/2023,1672876800,4777267.062,1375847.636,4494316.086,2231503.47,50889608.76,30172358.12,93940901.14,4777267.062,1375847.636,4494316.086,2231503.47,50889608.76,30172358.12,,,50889608.76,30172358.12,4777267.062,1375847.636,4494316.086,2231503.47,,21738664,1034471.907,17370.00884,1458499,1319330420,37506443,,,1319330420,37506443,21738664,1034471.907,17370.00884,1458499,
